t,hand,raw_x,raw_y,x,y,pinch_ratio,pinched,vision_ms,latency_ms,filter,anchor,mode
217884.9472,0,93.17,0.00,93.17,0.00,,0,23.75,154.45,1,palm,relative
217884.9806,0,93.17,0.00,93.17,0.00,,0,18.30,149.54,1,palm,relative
217885.0139,0,93.17,0.00,93.17,0.00,,0,17.79,137.10,1,palm,relative
217885.0473,0,93.17,0.00,93.17,0.00,,0,21.26,144.31,1,palm,relative
217885.0806,0,93.17,0.00,93.17,0.00,,0,30.16,147.63,1,palm,relative
217885.1140,0,93.17,0.00,93.17,0.00,,0,28.52,153.73,1,palm,relative
217885.1474,0,93.17,0.00,93.17,0.00,,0,28.25,155.08,1,palm,relative
217885.1807,0,93.17,0.00,93.17,0.00,,0,24.28,146.60,1,palm,relative
217885.2141,0,93.17,0.00,93.17,0.00,,0,22.74,143.90,1,palm,relative
217885.2474,0,93.17,0.00,93.17,0.00,,0,29.52,148.78,1,palm,relative
217885.2808,0,93.17,0.00,93.17,0.00,,0,20.55,145.27,1,palm,relative
217885.3141,0,93.17,0.00,93.17,0.00,,0,26.44,142.65,1,palm,relative
217885.3475,0,93.17,0.00,93.17,0.00,,0,21.32,140.08,1,palm,relative
217885.3808,0,93.17,0.00,93.17,0.00,,0,10.51,124.63,1,palm,relative
217885.4141,0,93.17,0.00,93.17,0.00,,0,29.24,144.42,1,palm,relative
217885.4475,0,93.17,0.00,93.17,0.00,,0,19.81,142.15,1,palm,relative
217885.4808,0,93.17,0.00,93.17,0.00,,0,31.14,140.66,1,palm,relative
217885.5142,0,93.17,0.00,93.17,0.00,,0,28.20,144.33,1,palm,relative
217885.5475,0,93.17,0.00,93.17,0.00,,0,27.43,139.90,1,palm,relative
217885.5809,0,93.17,0.00,93.17,0.00,,0,19.80,135.70,1,palm,relative
217885.6143,0,93.17,0.00,93.17,0.00,,0,24.38,135.23,1,palm,relative
217885.6476,0,93.17,0.00,93.17,0.00,,0,30.67,147.62,1,palm,relative
217885.6810,0,93.17,0.00,93.17,0.00,,0,35.83,150.40,1,palm,relative
217885.7143,0,93.17,0.00,93.17,0.00,,0,24.70,148.45,1,palm,relative
217885.7477,0,93.17,0.00,93.17,0.00,,0,34.58,150.92,1,palm,relative
217885.7810,0,93.17,0.00,93.17,0.00,,0,26.74,148.31,1,palm,relative
217885.8144,0,93.17,0.00,93.17,0.00,,0,53.16,172.09,1,palm,relative
217885.8477,0,93.17,0.00,93.17,0.00,,0,13.92,152.87,1,palm,relative
217885.8810,0,93.17,0.00,93.17,0.00,,0,23.40,143.07,1,palm,relative
217885.9144,0,93.17,0.00,93.17,0.00,,0,27.22,144.96,1,palm,relative
217885.9477,0,93.17,0.00,93.17,0.00,,0,25.55,147.41,1,palm,relative
217885.9811,0,93.17,0.00,93.17,0.00,,0,76.54,196.13,1,palm,relative
217886.0144,0,93.17,0.00,93.17,0.00,,0,15.07,178.11,1,palm,relative
217886.0812,0,93.17,0.00,93.17,0.00,,0,23.08,143.86,1,palm,relative
217886.1145,0,93.17,0.00,93.17,0.00,,0,10.14,127.10,1,palm,relative
217886.1479,0,93.17,0.00,93.17,0.00,,0,24.88,145.62,1,palm,relative
217886.1812,0,93.17,0.00,93.17,0.00,,0,24.90,148.07,1,palm,relative
217886.2146,0,93.17,0.00,93.17,0.00,,0,40.90,155.96,1,palm,relative
217886.2479,0,93.17,0.00,93.17,0.00,,0,22.85,145.68,1,palm,relative
217886.2812,0,93.17,0.00,93.17,0.00,,0,25.20,139.15,1,palm,relative
217886.3146,0,93.17,0.00,93.17,0.00,,0,22.24,139.75,1,palm,relative
217886.3479,0,93.17,0.00,93.17,0.00,,0,24.79,141.53,1,palm,relative
217886.3813,0,93.17,0.00,93.17,0.00,,0,21.43,141.89,1,palm,relative
217886.4146,0,93.17,0.00,93.17,0.00,,0,34.87,151.81,1,palm,relative
217886.4480,0,93.17,0.00,93.17,0.00,,0,25.29,145.99,1,palm,relative
217886.4813,0,93.17,0.00,93.17,0.00,,0,27.01,145.04,1,palm,relative
217886.5147,0,93.17,0.00,93.17,0.00,,0,26.21,147.86,1,palm,relative
217886.5481,0,93.17,0.00,93.17,0.00,,0,33.93,153.85,1,palm,relative
217886.5814,0,93.17,0.00,93.17,0.00,,0,24.10,145.53,1,palm,relative
217886.6148,0,93.17,0.00,93.17,0.00,,0,26.01,144.22,1,palm,relative
217886.6481,0,93.17,0.00,93.17,0.00,,0,46.56,171.24,1,palm,relative
217886.6815,0,93.17,0.00,93.17,0.00,,0,20.88,159.21,1,palm,relative
217886.7148,0,93.17,0.00,93.17,0.00,,0,23.58,150.45,1,palm,relative
217886.7481,0,93.17,0.00,93.17,0.00,,0,28.05,146.85,1,palm,relative
217886.7815,0,93.17,0.00,93.17,0.00,,0,19.32,145.86,1,palm,relative
217886.8148,0,93.17,0.00,93.17,0.00,,0,57.55,173.37,1,palm,relative
217886.8482,0,93.17,0.00,93.17,0.00,,0,16.23,156.56,1,palm,relative
217886.8815,0,93.17,0.00,93.17,0.00,,0,18.24,141.56,1,palm,relative
217886.9149,0,93.17,0.00,93.17,0.00,,0,21.33,136.07,1,palm,relative
217886.9482,0,93.17,0.00,93.17,0.00,,0,22.46,148.70,1,palm,relative
217886.9816,0,93.17,0.00,93.17,0.00,,0,43.09,158.78,1,palm,relative
217887.0150,0,93.17,0.00,93.17,0.00,,0,22.79,148.46,1,palm,relative
217887.0483,0,93.17,0.00,93.17,0.00,,0,27.50,150.59,1,palm,relative
217887.0817,0,93.17,0.00,93.17,0.00,,0,29.51,147.02,1,palm,relative
217887.1150,0,93.17,0.00,93.17,0.00,,0,39.16,155.67,1,palm,relative
217887.1484,0,93.17,0.00,93.17,0.00,,0,25.74,148.49,1,palm,relative
217887.1817,0,93.17,0.00,93.17,0.00,,0,30.15,150.84,1,palm,relative
217887.2150,0,93.17,0.00,93.17,0.00,,0,32.54,150.63,1,palm,relative
217887.2484,0,93.17,0.00,93.17,0.00,,0,18.76,142.27,1,palm,relative
217887.2817,0,93.17,0.00,93.17,0.00,,0,17.34,141.80,1,palm,relative
217887.3151,0,93.17,0.00,93.17,0.00,,0,36.64,152.16,1,palm,relative
217887.3484,0,93.17,0.00,93.17,0.00,,0,20.78,139.98,1,palm,relative
217887.3818,0,93.17,0.00,93.17,0.00,,0,9.43,123.33,1,palm,relative
217887.4151,0,93.17,0.00,93.17,0.00,,0,34.93,152.53,1,palm,relative
217887.4485,0,93.17,0.00,93.17,0.00,,0,25.88,145.44,1,palm,relative
217887.4819,0,93.17,0.00,93.17,0.00,,0,10.44,123.48,1,palm,relative
217887.5152,0,93.17,0.00,93.17,0.00,,0,35.82,149.68,1,palm,relative
217887.5486,0,93.17,0.00,93.17,0.00,,0,27.43,143.90,1,palm,relative
217887.5819,0,93.17,0.00,93.17,0.00,,0,30.82,141.89,1,palm,relative
217887.6153,0,93.17,0.00,93.17,0.00,,0,13.14,124.32,1,palm,relative
217887.6486,0,93.17,0.00,93.17,0.00,,0,28.11,137.47,1,palm,relative
217887.6819,0,93.17,0.00,93.17,0.00,,0,8.61,118.33,1,palm,relative
217887.7153,0,93.17,0.00,93.17,0.00,,0,34.64,143.53,1,palm,relative
217887.7486,0,93.17,0.00,93.17,0.00,,0,40.15,170.06,1,palm,relative
217887.7820,0,93.17,0.00,93.17,0.00,,0,12.91,149.79,1,palm,relative
217887.8153,0,93.17,0.00,93.17,0.00,,0,29.77,146.49,1,palm,relative
217887.8487,0,93.17,0.00,93.17,0.00,,0,36.72,150.63,1,palm,relative
217887.8820,0,93.17,0.00,93.17,0.00,,0,26.82,144.37,1,palm,relative
217887.9154,0,93.17,0.00,93.17,0.00,,0,11.60,122.90,1,palm,relative
217887.9488,0,93.17,0.00,93.17,0.00,,0,27.42,134.62,1,palm,relative
217887.9821,0,93.17,0.00,93.17,0.00,,0,40.43,143.96,1,palm,relative
217888.0155,0,93.17,0.00,93.17,0.00,,0,34.60,145.43,1,palm,relative
217888.0488,0,93.17,0.00,93.17,0.00,,0,31.82,144.11,1,palm,relative
217888.0822,0,93.17,0.00,93.17,0.00,,0,11.50,122.39,1,palm,relative
217888.1155,0,93.17,0.00,93.17,0.00,,0,14.57,113.69,1,palm,relative
217888.1488,0,93.17,0.00,93.17,0.00,,0,11.17,112.90,1,palm,relative
217888.1822,0,93.17,0.00,93.17,0.00,,0,12.71,112.29,1,palm,relative
217888.2155,0,93.17,0.00,93.17,0.00,,0,37.55,149.95,1,palm,relative
217888.2489,0,93.17,0.00,93.17,0.00,,0,31.64,148.48,1,palm,relative
217888.2822,0,93.17,0.00,93.17,0.00,,0,29.03,144.53,1,palm,relative
217888.3156,0,93.17,0.00,93.17,0.00,,0,9.46,120.99,1,palm,relative
217888.3490,0,93.17,0.00,93.17,0.00,,0,17.19,121.28,1,palm,relative
217888.3823,0,93.17,0.00,93.17,0.00,,0,18.25,119.17,1,palm,relative
217888.4157,0,93.17,0.00,93.17,0.00,,0,15.34,119.62,1,palm,relative
217888.4490,0,93.17,0.00,93.17,0.00,,0,14.68,114.96,1,palm,relative
217888.4824,0,93.17,0.00,93.17,0.00,,0,26.88,130.67,1,palm,relative
217888.5157,0,93.17,0.00,93.17,0.00,,0,11.56,122.91,1,palm,relative
217888.5491,0,93.17,0.00,93.17,0.00,,0,24.32,122.14,1,palm,relative
217888.5824,0,93.17,0.00,93.17,0.00,,0,15.58,114.92,1,palm,relative
217888.6157,0,93.17,0.00,93.17,0.00,,0,10.85,105.43,1,palm,relative
217888.6491,0,93.17,0.00,93.17,0.00,,0,8.79,108.04,1,palm,relative
217888.6824,0,93.17,0.00,93.17,0.00,,0,10.54,106.64,1,palm,relative
217888.7158,0,93.17,0.00,93.17,0.00,,0,13.58,109.12,1,palm,relative
217888.7491,0,93.17,0.00,93.17,0.00,,0,15.80,114.39,1,palm,relative
217888.7825,0,93.17,0.00,93.17,0.00,,0,13.40,108.90,1,palm,relative
217888.8158,0,93.17,0.00,93.17,0.00,,0,19.72,118.93,1,palm,relative
217888.8492,0,93.17,0.00,93.17,0.00,,0,15.76,110.29,1,palm,relative
217888.8825,0,93.17,0.00,93.17,0.00,,0,15.86,115.66,1,palm,relative
217888.9159,0,93.17,0.00,93.17,0.00,,0,13.90,109.29,1,palm,relative
217888.9492,0,93.17,0.00,93.17,0.00,,0,15.87,114.82,1,palm,relative
217888.9826,0,93.17,0.00,93.17,0.00,,0,9.82,106.85,1,palm,relative
217889.0159,0,93.17,0.00,93.17,0.00,,0,13.80,114.66,1,palm,relative
217889.0493,0,93.17,0.00,93.17,0.00,,0,12.32,110.95,1,palm,relative
217889.0826,0,93.17,0.00,93.17,0.00,,0,10.94,109.49,1,palm,relative
217889.1160,0,93.17,0.00,93.17,0.00,,0,12.55,110.73,1,palm,relative
217889.1493,0,93.17,0.00,93.17,0.00,,0,28.87,130.10,1,palm,relative
217889.1827,0,93.17,0.00,93.17,0.00,,0,17.29,114.36,1,palm,relative
217889.2160,0,93.17,0.00,93.17,0.00,,0,12.92,109.29,1,palm,relative
217889.2494,0,93.17,0.00,93.17,0.00,,0,13.49,110.84,1,palm,relative
217889.2827,0,93.17,0.00,93.17,0.00,,0,20.51,114.67,1,palm,relative
217889.3161,0,93.17,0.00,93.17,0.00,,0,10.42,109.73,1,palm,relative
217889.3494,0,93.17,0.00,93.17,0.00,,0,20.80,116.16,1,palm,relative
217889.3828,0,93.17,0.00,93.17,0.00,,0,23.00,121.43,1,palm,relative
217889.4161,0,93.17,0.00,93.17,0.00,,0,11.91,107.16,1,palm,relative
217889.4495,0,93.17,0.00,93.17,0.00,,0,18.04,116.25,1,palm,relative
217889.4828,0,93.17,0.00,93.17,0.00,,0,12.39,107.63,1,palm,relative
217889.5162,0,93.17,0.00,93.17,0.00,,0,13.58,109.63,1,palm,relative
217889.5495,0,93.17,0.00,93.17,0.00,,0,16.41,112.02,1,palm,relative
217889.5829,0,93.17,0.00,93.17,0.00,,0,22.40,117.28,1,palm,relative
217889.6162,0,93.17,0.00,93.17,0.00,,0,14.70,110.53,1,palm,relative
217889.6496,0,93.17,0.00,93.17,0.00,,0,10.60,105.48,1,palm,relative
217889.6829,0,93.17,0.00,93.17,0.00,,0,15.73,113.96,1,palm,relative
217889.7163,0,93.17,0.00,93.17,0.00,,0,15.89,110.08,1,palm,relative
217889.7496,0,93.17,0.00,93.17,0.00,,0,20.20,117.80,1,palm,relative
217889.7830,0,93.17,0.00,93.17,0.00,,0,18.49,117.20,1,palm,relative
217889.8163,0,93.17,0.00,93.17,0.00,,0,19.92,110.27,1,palm,relative
217889.8497,0,93.17,0.00,93.17,0.00,,0,15.67,107.26,1,palm,relative
217889.8830,0,93.17,0.00,93.17,0.00,,0,21.42,113.32,1,palm,relative
217889.9164,0,93.17,0.00,93.17,0.00,,0,24.93,115.78,1,palm,relative
217889.9497,0,93.17,0.00,93.17,0.00,,0,23.54,117.58,1,palm,relative
217889.9831,0,93.17,0.00,93.17,0.00,,0,23.54,114.46,1,palm,relative
217890.0164,0,93.17,0.00,93.17,0.00,,0,24.64,118.09,1,palm,relative
217890.0498,0,93.17,0.00,93.17,0.00,,0,22.66,119.02,1,palm,relative
217890.0831,0,93.17,0.00,93.17,0.00,,0,30.63,117.49,1,palm,relative
217890.1165,0,93.17,0.00,93.17,0.00,,0,28.86,115.76,1,palm,relative
217890.1498,0,93.17,0.00,93.17,0.00,,0,22.27,107.42,1,palm,relative
217890.1832,0,93.17,0.00,93.17,0.00,,0,29.60,117.47,1,palm,relative
217890.2165,0,93.17,0.00,93.17,0.00,,0,22.06,107.65,1,palm,relative
217890.2499,0,93.17,0.00,93.17,0.00,,0,28.76,114.97,1,palm,relative
217890.2832,0,93.17,0.00,93.17,0.00,,0,32.08,120.02,1,palm,relative
217890.3166,0,93.17,0.00,93.17,0.00,,0,25.49,112.46,1,palm,relative
217890.3499,0,93.17,0.00,93.17,0.00,,0,25.80,110.65,1,palm,relative
217890.3833,0,93.17,0.00,93.17,0.00,,0,18.52,109.80,1,palm,relative
217890.4166,0,93.17,0.00,93.17,0.00,,0,28.34,112.16,1,palm,relative
217890.4500,0,93.17,0.00,93.17,0.00,,0,23.42,108.88,1,palm,relative
217890.4833,0,93.17,0.00,93.17,0.00,,0,30.65,115.70,1,palm,relative
217890.5167,0,93.17,0.00,93.17,0.00,,0,24.35,110.41,1,palm,relative
217890.5500,0,93.17,0.00,93.17,0.00,,0,30.38,114.22,1,palm,relative
217890.5834,0,93.17,0.00,93.17,0.00,,0,34.68,120.77,1,palm,relative
217890.6167,0,93.17,0.00,93.17,0.00,,0,18.66,107.06,1,palm,relative
217890.6501,0,93.17,0.00,93.17,0.00,,0,21.09,115.72,1,palm,relative
217890.6834,0,93.17,0.00,93.17,0.00,,0,27.38,125.55,1,palm,relative
217890.7168,0,93.17,0.00,93.17,0.00,,0,20.76,113.24,1,palm,relative
217890.7501,0,93.17,0.00,93.17,0.00,,0,21.94,106.92,1,palm,relative
217890.7835,0,93.17,0.00,93.17,0.00,,0,30.12,115.18,1,palm,relative
217890.8168,0,93.17,0.00,93.17,0.00,,0,38.90,121.69,1,palm,relative
217890.8502,0,93.17,0.00,93.17,0.00,,0,30.35,118.91,1,palm,relative
217890.8835,0,93.17,0.00,93.17,0.00,,0,26.23,112.01,1,palm,relative
217890.9169,0,93.17,0.00,93.17,0.00,,0,26.41,112.48,1,palm,relative
217890.9502,0,93.17,0.00,93.17,0.00,,0,14.61,98.42,1,palm,relative
217890.9836,0,93.17,0.00,93.17,0.00,,0,37.12,122.07,1,palm,relative
217891.0169,0,93.17,0.00,93.17,0.00,,0,18.74,107.56,1,palm,relative
217891.0503,0,93.17,0.00,93.17,0.00,,0,8.69,92.94,1,palm,relative
217891.0836,0,93.17,0.00,93.17,0.00,,0,31.52,110.17,1,palm,relative
217891.1170,0,93.17,0.00,93.17,0.00,,0,21.44,109.74,1,palm,relative
217891.1503,0,93.17,0.00,93.17,0.00,,0,19.15,112.88,1,palm,relative
217891.1837,0,93.17,0.00,93.17,0.00,,0,45.98,138.68,1,palm,relative
217891.2170,0,93.17,0.00,93.17,0.00,,0,9.95,115.85,1,palm,relative
217891.2504,0,93.17,0.00,93.17,0.00,,0,22.14,115.22,1,palm,relative
217891.2837,0,93.17,0.00,93.17,0.00,,0,22.34,117.36,1,palm,relative
217891.3171,0,93.17,0.00,93.17,0.00,,0,27.26,122.69,1,palm,relative
217891.3504,0,93.17,0.00,93.17,0.00,,0,29.83,119.50,1,palm,relative
217891.3838,0,93.17,0.00,93.17,0.00,,0,20.13,115.92,1,palm,relative
217891.4171,0,93.17,0.00,93.17,0.00,,0,23.13,112.79,1,palm,relative
217891.4505,0,93.17,0.00,93.17,0.00,,0,34.72,123.43,1,palm,relative
217891.4838,0,93.17,0.00,93.17,0.00,,0,57.52,185.92,1,palm,relative
217891.5172,0,93.17,0.00,93.17,0.00,,0,37.12,191.10,1,palm,relative
217891.5505,0,93.17,0.00,93.17,0.00,,0,52.15,210.43,1,palm,relative
217891.5839,0,93.17,0.00,93.17,0.00,,0,23.68,201.89,1,palm,relative
217891.6506,0,93.17,0.00,93.17,0.00,,0,10.88,146.30,1,palm,relative
217891.6839,0,93.17,0.00,93.17,0.00,,0,26.17,145.82,1,palm,relative
217891.7173,0,93.17,0.00,93.17,0.00,,0,25.90,148.21,1,palm,relative
217891.7506,0,93.17,0.00,93.17,0.00,,0,23.24,154.13,1,palm,relative
217891.7840,0,93.17,0.00,93.17,0.00,,0,27.50,148.41,1,palm,relative
217891.8173,0,93.17,0.00,93.17,0.00,,0,28.04,146.62,1,palm,relative
217891.8507,0,93.17,0.00,93.17,0.00,,0,32.49,149.18,1,palm,relative
217891.8840,0,93.17,0.00,93.17,0.00,,0,27.03,146.50,1,palm,relative
217891.9174,0,93.17,0.00,93.17,0.00,,0,26.23,142.88,1,palm,relative
217891.9507,0,93.17,0.00,93.17,0.00,,0,38.72,158.86,1,palm,relative
217891.9841,0,93.17,0.00,93.17,0.00,,0,26.45,152.28,1,palm,relative
217892.0174,0,93.17,0.00,93.17,0.00,,0,20.83,141.69,1,palm,relative
217892.0508,0,93.17,0.00,93.17,0.00,,0,22.50,149.10,1,palm,relative
217892.0841,0,93.17,0.00,93.17,0.00,,0,38.46,155.99,1,palm,relative
217892.1175,0,93.17,0.00,93.17,0.00,,0,24.66,152.16,1,palm,relative
217892.1508,0,93.17,0.00,93.17,0.00,,0,32.48,151.61,1,palm,relative
217892.1842,0,93.17,0.00,93.17,0.00,,0,21.24,145.24,1,palm,relative
217892.2175,0,93.17,0.00,93.17,0.00,,0,22.42,140.82,1,palm,relative
217892.2509,0,93.17,0.00,93.17,0.00,,0,29.48,151.31,1,palm,relative
217892.2842,0,93.17,0.00,93.17,0.00,,0,31.40,152.26,1,palm,relative
217892.3176,0,93.17,0.00,93.17,0.00,,0,17.49,142.37,1,palm,relative
217892.3509,0,93.17,0.00,93.17,0.00,,0,23.30,142.32,1,palm,relative
217892.3843,0,93.17,0.00,93.17,0.00,,0,20.54,139.15,1,palm,relative
217892.4176,0,93.17,0.00,93.17,0.00,,0,28.33,157.86,1,palm,relative
217892.4510,0,93.17,0.00,93.17,0.00,,0,46.83,171.62,1,palm,relative
217892.4843,0,93.17,0.00,93.17,0.00,,0,11.41,150.18,1,palm,relative
217892.5177,0,93.17,0.00,93.17,0.00,,0,21.72,148.21,1,palm,relative
217892.5510,0,93.17,0.00,93.17,0.00,,0,28.14,158.78,1,palm,relative
217892.5844,0,93.17,0.00,93.17,0.00,,0,18.51,146.12,1,palm,relative
217892.6177,0,93.17,0.00,93.17,0.00,,0,18.67,145.41,1,palm,relative
217892.6511,0,93.17,0.00,93.17,0.00,,0,47.78,174.68,1,palm,relative
217892.6844,0,93.17,0.00,93.17,0.00,,0,12.25,153.91,1,palm,relative
217892.7178,0,93.17,0.00,93.17,0.00,,0,24.65,150.19,1,palm,relative
217892.7511,0,93.17,0.00,93.17,0.00,,0,12.66,142.94,1,palm,relative
217892.7845,0,93.17,0.00,93.17,0.00,,0,20.04,145.06,1,palm,relative
217892.8178,0,93.17,0.00,93.17,0.00,,0,15.29,142.72,1,palm,relative
217892.8512,0,93.17,0.00,93.17,0.00,,0,21.03,147.19,1,palm,relative
217892.8845,0,93.17,0.00,93.17,0.00,,0,25.01,151.82,1,palm,relative
217892.9179,0,93.17,0.00,93.17,0.00,,0,18.33,144.81,1,palm,relative
217892.9512,0,93.17,0.00,93.17,0.00,,0,13.32,141.04,1,palm,relative
217892.9846,0,93.17,0.00,93.17,0.00,,0,21.03,147.92,1,palm,relative
217893.0179,0,93.17,0.00,93.17,0.00,,0,17.36,147.28,1,palm,relative
217893.0513,0,93.17,0.00,93.17,0.00,,0,16.62,145.32,1,palm,relative
217893.0846,0,93.17,0.00,93.17,0.00,,0,36.10,169.53,1,palm,relative
217893.1180,0,93.17,0.00,93.17,0.00,,0,15.57,151.96,1,palm,relative
217893.1513,0,93.17,0.00,93.17,0.00,,0,15.72,147.26,1,palm,relative
217893.1847,0,93.17,0.00,93.17,0.00,,0,11.94,143.92,1,palm,relative
217893.2180,0,93.17,0.00,93.17,0.00,,0,16.90,150.84,1,palm,relative
217893.2514,0,93.17,0.00,93.17,0.00,,0,38.96,171.47,1,palm,relative
217893.2847,0,93.17,0.00,93.17,0.00,,0,45.80,193.54,1,palm,relative
217893.3181,0,93.17,0.00,93.17,0.00,,0,24.31,184.74,1,palm,relative
217893.3514,0,93.17,0.00,93.17,0.00,,0,21.42,172.94,1,palm,relative
217893.3848,0,93.17,0.00,93.17,0.00,,0,16.09,156.74,1,palm,relative
217893.4181,0,93.17,0.00,93.17,0.00,,0,17.62,153.83,1,palm,relative
217893.4515,0,93.17,0.00,93.17,0.00,,0,13.05,147.79,1,palm,relative
217893.4848,0,93.17,0.00,93.17,0.00,,0,20.69,159.32,1,palm,relative
217893.5182,0,93.17,0.00,93.17,0.00,,0,14.61,151.09,1,palm,relative
217893.5515,0,93.17,0.00,93.17,0.00,,0,14.21,154.23,1,palm,relative
217893.5849,0,93.17,0.00,93.17,0.00,,0,15.04,153.07,1,palm,relative
217893.6182,0,93.17,0.00,93.17,0.00,,0,14.77,155.40,1,palm,relative
217893.6516,0,93.17,0.00,93.17,0.00,,0,11.84,149.57,1,palm,relative
217893.6849,0,93.17,0.00,93.17,0.00,,0,19.88,156.20,1,palm,relative
217893.7183,0,93.17,0.00,93.17,0.00,,0,40.53,181.82,1,palm,relative
217893.7516,0,93.17,0.00,93.17,0.00,,0,41.36,190.14,1,palm,relative
217893.7850,0,93.17,0.00,93.17,0.00,,0,23.31,180.21,1,palm,relative
217893.8183,0,93.17,0.00,93.17,0.00,,0,8.49,155.95,1,palm,relative
217893.8517,0,93.17,0.00,93.17,0.00,,0,17.62,160.68,1,palm,relative
217893.8850,0,93.17,0.00,93.17,0.00,,0,14.31,152.99,1,palm,relative
217893.9184,0,93.17,0.00,93.17,0.00,,0,11.92,154.84,1,palm,relative
217893.9517,0,93.17,0.00,93.17,0.00,,0,18.64,159.42,1,palm,relative
217893.9851,0,93.17,0.00,93.17,0.00,,0,13.16,156.90,1,palm,relative
217894.0184,0,93.17,0.00,93.17,0.00,,0,41.31,183.11,1,palm,relative
217894.0518,0,93.17,0.00,93.17,0.00,,0,22.26,172.14,1,palm,relative
217894.0851,0,93.17,0.00,93.17,0.00,,0,30.89,173.66,1,palm,relative
217894.1185,0,93.17,0.00,93.17,0.00,,0,12.40,154.17,1,palm,relative
217894.1518,0,93.17,0.00,93.17,0.00,,0,31.53,176.61,1,palm,relative
217894.1852,0,93.17,0.00,93.17,0.00,,0,36.89,182.57,1,palm,relative
217894.2185,0,93.17,0.00,93.17,0.00,,0,29.15,178.50,1,palm,relative
217894.2519,0,93.17,0.00,93.17,0.00,,0,24.14,174.33,1,palm,relative
217894.2852,0,93.17,0.00,93.17,0.00,,0,11.19,152.30,1,palm,relative
217894.3186,0,93.17,0.00,93.17,0.00,,0,35.46,180.28,1,palm,relative
217894.3519,0,93.17,0.00,93.17,0.00,,0,34.55,181.83,1,palm,relative
217894.3853,0,93.17,0.00,93.17,0.00,,0,26.78,175.37,1,palm,relative
217894.4186,0,93.17,0.00,93.17,0.00,,0,13.62,156.10,1,palm,relative
217894.4520,0,93.17,0.00,93.17,0.00,,0,33.89,176.88,1,palm,relative
217894.4853,0,93.17,0.00,93.17,0.00,,0,15.94,159.74,1,palm,relative
217894.5187,0,93.17,0.00,93.17,0.00,,0,34.68,174.19,1,palm,relative
217894.5520,0,93.17,0.00,93.17,0.00,,0,13.39,154.47,1,palm,relative
217894.5854,0,93.17,0.00,93.17,0.00,,0,21.14,160.02,1,palm,relative
217894.6187,0,93.17,0.00,93.17,0.00,,0,35.10,174.86,1,palm,relative
217894.6521,0,93.17,0.00,93.17,0.00,,0,12.51,154.31,1,palm,relative
217894.6854,0,93.17,0.00,93.17,0.00,,0,12.32,151.80,1,palm,relative
217894.7188,0,93.17,0.00,93.17,0.00,,0,15.48,154.09,1,palm,relative
217894.7521,0,93.17,0.00,93.17,0.00,,0,13.07,152.98,1,palm,relative
217894.7855,0,93.17,0.00,93.17,0.00,,0,18.12,157.58,1,palm,relative
217894.8188,0,93.17,0.00,93.17,0.00,,0,13.81,156.32,1,palm,relative
217894.8522,0,93.17,0.00,93.17,0.00,,0,16.82,157.37,1,palm,relative
217894.8855,0,93.17,0.00,93.17,0.00,,0,14.33,155.30,1,palm,relative
217894.9189,0,93.17,0.00,93.17,0.00,,0,15.31,156.21,1,palm,relative
217894.9522,0,93.17,0.00,93.17,0.00,,0,14.09,153.85,1,palm,relative
217894.9856,0,93.17,0.00,93.17,0.00,,0,10.67,152.95,1,palm,relative
217895.0189,0,93.17,0.00,93.17,0.00,,0,13.09,152.53,1,palm,relative
217895.0523,0,93.17,0.00,93.17,0.00,,0,28.89,172.65,1,palm,relative
217895.0856,0,93.17,0.00,93.17,0.00,,0,15.21,156.65,1,palm,relative
217895.1190,0,93.17,0.00,93.17,0.00,,0,33.26,178.19,1,palm,relative
217895.1523,0,93.17,0.00,93.17,0.00,,0,6.99,151.97,1,palm,relative
217895.1857,0,93.17,0.00,93.17,0.00,,0,23.67,182.61,1,palm,relative
217895.2190,0,93.17,0.00,93.17,0.00,,0,32.33,181.72,1,palm,relative
217895.2524,0,93.17,0.00,93.17,0.00,,0,41.68,190.85,1,palm,relative
217895.2857,0,93.17,0.00,93.17,0.00,,0,22.39,180.28,1,palm,relative
217895.3191,0,93.17,0.00,93.17,0.00,,0,36.07,183.70,1,palm,relative
217895.3524,0,93.17,0.00,93.17,0.00,,0,29.20,179.91,1,palm,relative
217895.3858,0,93.17,0.00,93.17,0.00,,0,18.34,165.33,1,palm,relative
217895.4191,0,93.17,0.00,93.17,0.00,,0,27.19,171.58,1,palm,relative
217895.4525,0,93.17,0.00,93.17,0.00,,0,10.65,152.85,1,palm,relative
217895.4858,0,93.17,0.00,93.17,0.00,,0,38.84,185.26,1,palm,relative
217895.5192,0,93.17,0.00,93.17,0.00,,0,29.32,181.39,1,palm,relative
217895.5525,0,93.17,0.00,93.17,0.00,,0,29.56,182.34,1,palm,relative
217895.5859,0,93.17,0.00,93.17,0.00,,0,32.32,182.32,1,palm,relative
217895.6192,0,93.17,0.00,93.17,0.00,,0,30.35,179.64,1,palm,relative
217895.6526,0,93.17,0.00,93.17,0.00,,0,34.52,183.59,1,palm,relative
217895.6859,0,93.17,0.00,93.17,0.00,,0,26.85,177.50,1,palm,relative
217895.7193,0,93.17,0.00,93.17,0.00,,0,23.33,172.35,1,palm,relative
217895.7526,0,93.17,0.00,93.17,0.00,,0,30.35,179.71,1,palm,relative
217895.7860,0,93.17,0.00,93.17,0.00,,0,80.51,227.19,1,palm,relative
