t,hand,raw_x,raw_y,x,y,pinch_ratio,pinched,vision_ms,latency_ms,filter,anchor,mode,cam_x,cam_y,sensitivity
218188.1857,0,381.26,5.99,381.26,5.99,,0,15.69,152.33,1,palm,direct,-1.0000,-1.0000,high
218188.2191,0,381.26,5.99,381.26,5.99,,0,13.74,151.34,1,palm,direct,-1.0000,-1.0000,high
218188.2524,0,381.26,5.99,381.26,5.99,,0,35.21,171.13,1,palm,direct,-1.0000,-1.0000,high
218188.2858,0,381.26,5.99,381.26,5.99,,0,9.89,148.00,1,palm,direct,-1.0000,-1.0000,high
218188.3191,0,381.26,5.99,381.26,5.99,,0,18.40,155.21,1,palm,direct,-1.0000,-1.0000,high
218188.3525,0,381.26,5.99,381.26,5.99,,0,13.84,148.30,1,palm,direct,-1.0000,-1.0000,high
218188.3858,0,381.26,5.99,381.26,5.99,,0,19.06,155.36,1,palm,direct,-1.0000,-1.0000,high
218188.4192,0,381.26,5.99,381.26,5.99,,0,18.60,152.41,1,palm,direct,-1.0000,-1.0000,high
218188.4525,0,381.26,5.99,381.26,5.99,,0,34.54,174.63,1,palm,direct,-1.0000,-1.0000,high
218188.4859,0,381.26,5.99,381.26,5.99,,0,16.52,157.92,1,palm,direct,-1.0000,-1.0000,high
218188.5192,0,381.26,5.99,381.26,5.99,,0,20.31,151.94,1,palm,direct,-1.0000,-1.0000,high
218188.5526,0,381.26,5.99,381.26,5.99,,0,20.28,149.96,1,palm,direct,-1.0000,-1.0000,high
218188.5859,0,381.26,5.99,381.26,5.99,,0,10.74,141.84,1,palm,direct,-1.0000,-1.0000,high
218188.6193,0,381.26,5.99,381.26,5.99,,0,15.38,144.51,1,palm,direct,-1.0000,-1.0000,high
218188.6526,0,381.26,5.99,381.26,5.99,,0,18.85,151.91,1,palm,direct,-1.0000,-1.0000,high
218188.6860,0,381.26,5.99,381.26,5.99,,0,23.82,154.37,1,palm,direct,-1.0000,-1.0000,high
218188.7193,0,381.26,5.99,381.26,5.99,,0,10.83,146.57,1,palm,direct,-1.0000,-1.0000,high
218188.7527,0,381.26,5.99,381.26,5.99,,0,16.28,147.52,1,palm,direct,-1.0000,-1.0000,high
218188.7860,0,381.26,5.99,381.26,5.99,,0,17.93,148.04,1,palm,direct,-1.0000,-1.0000,high
218188.8194,0,381.26,5.99,381.26,5.99,,0,21.81,152.88,1,palm,direct,-1.0000,-1.0000,high
218188.8527,0,381.26,5.99,381.26,5.99,,0,18.49,145.92,1,palm,direct,-1.0000,-1.0000,high
218188.8861,0,381.26,5.99,381.26,5.99,,0,14.51,142.58,1,palm,direct,-1.0000,-1.0000,high
218188.9194,0,381.26,5.99,381.26,5.99,,0,15.08,144.17,1,palm,direct,-1.0000,-1.0000,high
218188.9528,0,381.26,5.99,381.26,5.99,,0,31.74,153.62,1,palm,direct,-1.0000,-1.0000,high
218188.9861,0,381.26,5.99,381.26,5.99,,0,17.10,143.67,1,palm,direct,-1.0000,-1.0000,high
218189.0195,0,381.26,5.99,381.26,5.99,,0,24.71,144.76,1,palm,direct,-1.0000,-1.0000,high
218189.0528,0,381.26,5.99,381.26,5.99,,0,21.06,145.94,1,palm,direct,-1.0000,-1.0000,high
218189.0862,0,381.26,5.99,381.26,5.99,,0,37.63,158.59,1,palm,direct,-1.0000,-1.0000,high
218189.1195,0,381.26,5.99,381.26,5.99,,0,25.16,154.33,1,palm,direct,-1.0000,-1.0000,high
218189.1529,0,381.26,5.99,381.26,5.99,,0,23.05,152.98,1,palm,direct,-1.0000,-1.0000,high
218189.1862,0,381.26,5.99,381.26,5.99,,0,43.40,173.43,1,palm,direct,-1.0000,-1.0000,high
218189.2196,0,381.26,5.99,381.26,5.99,,0,31.32,171.66,1,palm,direct,-1.0000,-1.0000,high
218189.2529,0,381.26,5.99,381.26,5.99,,0,11.22,149.65,1,palm,direct,-1.0000,-1.0000,high
218189.2863,0,381.26,5.99,381.26,5.99,,0,27.47,144.92,1,palm,direct,-1.0000,-1.0000,high
218189.3196,0,381.26,5.99,381.26,5.99,,0,15.90,141.51,1,palm,direct,-1.0000,-1.0000,high
218189.3530,0,381.26,5.99,381.26,5.99,,0,26.60,148.80,1,palm,direct,-1.0000,-1.0000,high
218189.3863,0,381.26,5.99,381.26,5.99,,0,31.01,155.58,1,palm,direct,-1.0000,-1.0000,high
218189.4197,0,381.26,5.99,381.26,5.99,,0,23.97,152.15,1,palm,direct,-1.0000,-1.0000,high
218189.4530,0,381.26,5.99,381.26,5.99,,0,16.26,141.95,1,palm,direct,-1.0000,-1.0000,high
218189.4864,0,381.26,5.99,381.26,5.99,,0,28.29,155.93,1,palm,direct,-1.0000,-1.0000,high
218189.5197,0,381.26,5.99,381.26,5.99,,0,22.21,149.69,1,palm,direct,-1.0000,-1.0000,high
218189.5531,0,381.26,5.99,381.26,5.99,,0,18.14,149.40,1,palm,direct,-1.0000,-1.0000,high
218189.5864,0,381.26,5.99,381.26,5.99,,0,18.83,151.68,1,palm,direct,-1.0000,-1.0000,high
218189.6198,0,381.26,5.99,381.26,5.99,,0,25.95,155.56,1,palm,direct,-1.0000,-1.0000,high
218189.6531,0,381.26,5.99,381.26,5.99,,0,18.09,148.52,1,palm,direct,-1.0000,-1.0000,high
218189.6865,0,381.26,5.99,381.26,5.99,,0,10.91,140.72,1,palm,direct,-1.0000,-1.0000,high
218189.7198,0,381.26,5.99,381.26,5.99,,0,22.63,156.16,1,palm,direct,-1.0000,-1.0000,high
218189.7532,0,381.26,5.99,381.26,5.99,,0,18.63,153.69,1,palm,direct,-1.0000,-1.0000,high
218189.7865,0,381.26,5.99,381.26,5.99,,0,23.19,150.61,1,palm,direct,-1.0000,-1.0000,high
218189.8199,0,381.26,5.99,381.26,5.99,,0,25.75,154.91,1,palm,direct,-1.0000,-1.0000,high
218189.8532,0,381.26,5.99,381.26,5.99,,0,20.52,145.94,1,palm,direct,-1.0000,-1.0000,high
218189.8866,0,381.26,5.99,381.26,5.99,,0,13.56,143.25,1,palm,direct,-1.0000,-1.0000,high
218189.9199,0,381.26,5.99,381.26,5.99,,0,20.93,145.30,1,palm,direct,-1.0000,-1.0000,high
218189.9533,0,381.26,5.99,381.26,5.99,,0,18.90,142.83,1,palm,direct,-1.0000,-1.0000,high
218189.9866,0,381.26,5.99,381.26,5.99,,0,23.22,150.50,1,palm,direct,-1.0000,-1.0000,high
218190.0200,0,381.26,5.99,381.26,5.99,,0,25.25,149.59,1,palm,direct,-1.0000,-1.0000,high
218190.0533,0,381.26,5.99,381.26,5.99,,0,19.03,145.45,1,palm,direct,-1.0000,-1.0000,high
218190.0867,0,381.26,5.99,381.26,5.99,,0,20.54,142.89,1,palm,direct,-1.0000,-1.0000,high
218190.1200,0,381.26,5.99,381.26,5.99,,0,22.84,147.30,1,palm,direct,-1.0000,-1.0000,high
218190.1534,0,381.26,5.99,381.26,5.99,,0,46.81,174.79,1,palm,direct,-1.0000,-1.0000,high
218190.1867,0,381.26,5.99,381.26,5.99,,0,12.78,154.46,1,palm,direct,-1.0000,-1.0000,high
218190.2201,0,381.26,5.99,381.26,5.99,,0,18.68,141.36,1,palm,direct,-1.0000,-1.0000,high
218190.2534,0,381.26,5.99,381.26,5.99,,0,25.59,146.52,1,palm,direct,-1.0000,-1.0000,high
218190.2868,0,381.26,5.99,381.26,5.99,,0,15.30,140.06,1,palm,direct,-1.0000,-1.0000,high
218190.3201,0,381.26,5.99,381.26,5.99,,0,16.49,139.03,1,palm,direct,-1.0000,-1.0000,high
218190.3535,0,381.26,5.99,381.26,5.99,,0,19.58,153.48,1,palm,direct,-1.0000,-1.0000,high
218190.3868,0,381.26,5.99,381.26,5.99,,0,22.49,144.74,1,palm,direct,-1.0000,-1.0000,high
218190.4202,0,381.26,5.99,381.26,5.99,,0,20.24,146.24,1,palm,direct,-1.0000,-1.0000,high
218190.4535,0,381.26,5.99,381.26,5.99,,0,24.72,149.55,1,palm,direct,-1.0000,-1.0000,high
218190.4869,0,381.26,5.99,381.26,5.99,,0,13.29,143.69,1,palm,direct,-1.0000,-1.0000,high
218190.5202,0,381.26,5.99,381.26,5.99,,0,23.90,146.47,1,palm,direct,-1.0000,-1.0000,high
218190.5536,0,381.26,5.99,381.26,5.99,,0,19.67,147.39,1,palm,direct,-1.0000,-1.0000,high
218190.5869,0,381.26,5.99,381.26,5.99,,0,27.35,151.84,1,palm,direct,-1.0000,-1.0000,high
218190.6203,0,381.26,5.99,381.26,5.99,,0,13.57,141.57,1,palm,direct,-1.0000,-1.0000,high
218190.6536,0,381.26,5.99,381.26,5.99,,0,20.01,150.26,1,palm,direct,-1.0000,-1.0000,high
218190.6870,0,381.26,5.99,381.26,5.99,,0,27.10,147.60,1,palm,direct,-1.0000,-1.0000,high
218190.7203,0,381.26,5.99,381.26,5.99,,0,19.40,148.56,1,palm,direct,-1.0000,-1.0000,high
218190.7537,0,381.26,5.99,381.26,5.99,,0,28.55,147.82,1,palm,direct,-1.0000,-1.0000,high
218190.7870,0,381.26,5.99,381.26,5.99,,0,30.08,149.73,1,palm,direct,-1.0000,-1.0000,high
218190.8204,0,381.26,5.99,381.26,5.99,,0,24.78,146.42,1,palm,direct,-1.0000,-1.0000,high
218190.8537,0,381.26,5.99,381.26,5.99,,0,21.57,139.22,1,palm,direct,-1.0000,-1.0000,high
218190.8871,0,381.26,5.99,381.26,5.99,,0,30.40,148.40,1,palm,direct,-1.0000,-1.0000,high
218190.9204,0,381.26,5.99,381.26,5.99,,0,23.28,151.24,1,palm,direct,-1.0000,-1.0000,high
218190.9538,0,381.26,5.99,381.26,5.99,,0,27.72,145.72,1,palm,direct,-1.0000,-1.0000,high
218190.9871,0,381.26,5.99,381.26,5.99,,0,48.70,173.10,1,palm,direct,-1.0000,-1.0000,high
218191.0205,0,381.26,5.99,381.26,5.99,,0,14.26,154.28,1,palm,direct,-1.0000,-1.0000,high
218191.0538,0,381.26,5.99,381.26,5.99,,0,21.15,142.18,1,palm,direct,-1.0000,-1.0000,high
218191.0872,0,381.26,5.99,381.26,5.99,,0,9.92,129.49,1,palm,direct,-1.0000,-1.0000,high
218191.1205,0,381.26,5.99,381.26,5.99,,0,26.31,154.77,1,palm,direct,-1.0000,-1.0000,high
218191.1539,0,381.26,5.99,381.26,5.99,,0,25.12,152.43,1,palm,direct,-1.0000,-1.0000,high
218191.1872,0,381.26,5.99,381.26,5.99,,0,13.18,143.63,1,palm,direct,-1.0000,-1.0000,high
218191.2206,0,381.26,5.99,381.26,5.99,,0,17.67,145.09,1,palm,direct,-1.0000,-1.0000,high
218191.2539,0,381.26,5.99,381.26,5.99,,0,22.81,151.78,1,palm,direct,-1.0000,-1.0000,high
218191.2873,0,381.26,5.99,381.26,5.99,,0,12.10,141.82,1,palm,direct,-1.0000,-1.0000,high
218191.3206,0,381.26,5.99,381.26,5.99,,0,20.66,144.20,1,palm,direct,-1.0000,-1.0000,high
218191.3540,0,381.26,5.99,381.26,5.99,,0,17.67,143.82,1,palm,direct,-1.0000,-1.0000,high
218191.3873,0,381.26,5.99,381.26,5.99,,0,32.54,155.75,1,palm,direct,-1.0000,-1.0000,high
218191.4207,0,381.26,5.99,381.26,5.99,,0,21.72,148.39,1,palm,direct,-1.0000,-1.0000,high
218191.4540,0,381.26,5.99,381.26,5.99,,0,31.58,154.99,1,palm,direct,-1.0000,-1.0000,high
218191.4874,0,381.26,5.99,381.26,5.99,,0,13.92,146.42,1,palm,direct,-1.0000,-1.0000,high
218191.5207,0,381.26,5.99,381.26,5.99,,0,20.44,146.03,1,palm,direct,-1.0000,-1.0000,high
218191.5541,0,381.26,5.99,381.26,5.99,,0,22.71,148.83,1,palm,direct,-1.0000,-1.0000,high
218191.5874,0,381.26,5.99,381.26,5.99,,0,15.85,144.72,1,palm,direct,-1.0000,-1.0000,high
218191.6208,0,381.26,5.99,381.26,5.99,,0,24.58,149.08,1,palm,direct,-1.0000,-1.0000,high
218191.6541,0,381.26,5.99,381.26,5.99,,0,26.33,157.46,1,palm,direct,-1.0000,-1.0000,high
218191.6875,0,381.26,5.99,381.26,5.99,,0,26.39,150.83,1,palm,direct,-1.0000,-1.0000,high
218191.7208,0,381.26,5.99,381.26,5.99,,0,14.52,142.13,1,palm,direct,-1.0000,-1.0000,high
218191.7542,0,381.26,5.99,381.26,5.99,,0,19.02,144.86,1,palm,direct,-1.0000,-1.0000,high
218191.7875,0,381.26,5.99,381.26,5.99,,0,18.09,144.76,1,palm,direct,-1.0000,-1.0000,high
218191.8209,0,381.26,5.99,381.26,5.99,,0,25.00,151.50,1,palm,direct,-1.0000,-1.0000,high
218191.8542,0,381.26,5.99,381.26,5.99,,0,18.52,148.11,1,palm,direct,-1.0000,-1.0000,high
218191.8876,0,381.26,5.99,381.26,5.99,,0,21.74,150.63,1,palm,direct,-1.0000,-1.0000,high
218191.9209,0,381.26,5.99,381.26,5.99,,0,22.29,152.41,1,palm,direct,-1.0000,-1.0000,high
218191.9543,0,381.26,5.99,381.26,5.99,,0,12.44,141.56,1,palm,direct,-1.0000,-1.0000,high
218191.9876,0,381.26,5.99,381.26,5.99,,0,14.38,147.32,1,palm,direct,-1.0000,-1.0000,high
218192.0210,0,381.26,5.99,381.26,5.99,,0,22.95,153.66,1,palm,direct,-1.0000,-1.0000,high
218192.0543,0,381.26,5.99,381.26,5.99,,0,11.42,147.50,1,palm,direct,-1.0000,-1.0000,high
218192.0877,0,381.26,5.99,381.26,5.99,,0,20.45,151.66,1,palm,direct,-1.0000,-1.0000,high
218192.1210,0,381.26,5.99,381.26,5.99,,0,16.95,149.09,1,palm,direct,-1.0000,-1.0000,high
218192.1544,0,381.26,5.99,381.26,5.99,,0,43.12,179.87,1,palm,direct,-1.0000,-1.0000,high
218192.1877,0,381.26,5.99,381.26,5.99,,0,13.36,160.13,1,palm,direct,-1.0000,-1.0000,high
218192.2211,0,381.26,5.99,381.26,5.99,,0,9.04,140.77,1,palm,direct,-1.0000,-1.0000,high
218192.2544,0,381.26,5.99,381.26,5.99,,0,12.53,146.99,1,palm,direct,-1.0000,-1.0000,high
218192.2878,0,381.26,5.99,381.26,5.99,,0,12.52,146.18,1,palm,direct,-1.0000,-1.0000,high
218192.3211,0,381.26,5.99,381.26,5.99,,0,22.37,158.90,1,palm,direct,-1.0000,-1.0000,high
218192.3545,0,381.26,5.99,381.26,5.99,,0,14.10,149.38,1,palm,direct,-1.0000,-1.0000,high
218192.3878,0,381.26,5.99,381.26,5.99,,0,10.35,147.38,1,palm,direct,-1.0000,-1.0000,high
218192.4212,0,381.26,5.99,381.26,5.99,,0,14.65,149.11,1,palm,direct,-1.0000,-1.0000,high
218192.4545,0,381.26,5.99,381.26,5.99,,0,7.92,145.52,1,palm,direct,-1.0000,-1.0000,high
218192.4879,0,381.26,5.99,381.26,5.99,,0,16.04,152.50,1,palm,direct,-1.0000,-1.0000,high
218192.5212,0,381.26,5.99,381.26,5.99,,0,15.50,159.53,1,palm,direct,-1.0000,-1.0000,high
218192.5546,0,381.26,5.99,381.26,5.99,,0,23.97,158.40,1,palm,direct,-1.0000,-1.0000,high
218192.5879,0,381.26,5.99,381.26,5.99,,0,45.10,184.59,1,palm,direct,-1.0000,-1.0000,high
218192.6213,0,381.26,5.99,381.26,5.99,,0,34.09,185.61,1,palm,direct,-1.0000,-1.0000,high
218192.6546,0,381.26,5.99,381.26,5.99,,0,25.17,177.71,1,palm,direct,-1.0000,-1.0000,high
218192.6880,0,381.26,5.99,381.26,5.99,,0,14.18,158.85,1,palm,direct,-1.0000,-1.0000,high
218192.7213,0,381.26,5.99,381.26,5.99,,0,20.16,158.10,1,palm,direct,-1.0000,-1.0000,high
218192.7547,0,381.26,5.99,381.26,5.99,,0,17.23,151.39,1,palm,direct,-1.0000,-1.0000,high
218192.7880,0,381.26,5.99,381.26,5.99,,0,19.06,153.94,1,palm,direct,-1.0000,-1.0000,high
218192.8214,0,381.26,5.99,381.26,5.99,,0,34.49,170.05,1,palm,direct,-1.0000,-1.0000,high
218192.8547,0,381.26,5.99,381.26,5.99,,0,10.70,147.63,1,palm,direct,-1.0000,-1.0000,high
218192.8881,0,381.26,5.99,381.26,5.99,,0,11.12,145.80,1,palm,direct,-1.0000,-1.0000,high
218192.9214,0,381.26,5.99,381.26,5.99,,0,15.55,146.85,1,palm,direct,-1.0000,-1.0000,high
218192.9548,0,381.26,5.99,381.26,5.99,,0,26.25,157.53,1,palm,direct,-1.0000,-1.0000,high
218192.9881,0,381.26,5.99,381.26,5.99,,0,15.39,150.55,1,palm,direct,-1.0000,-1.0000,high
218193.0215,0,381.26,5.99,381.26,5.99,,0,11.63,144.30,1,palm,direct,-1.0000,-1.0000,high
218193.0548,0,381.26,5.99,381.26,5.99,,0,20.48,155.99,1,palm,direct,-1.0000,-1.0000,high
218193.0882,0,381.26,5.99,381.26,5.99,,0,14.35,148.66,1,palm,direct,-1.0000,-1.0000,high
218193.1215,0,381.26,5.99,381.26,5.99,,0,21.44,159.33,1,palm,direct,-1.0000,-1.0000,high
218193.1549,0,381.26,5.99,381.26,5.99,,0,13.73,149.24,1,palm,direct,-1.0000,-1.0000,high
218193.1882,0,381.26,5.99,381.26,5.99,,0,16.96,155.44,1,palm,direct,-1.0000,-1.0000,high
218193.2216,0,381.26,5.99,381.26,5.99,,0,17.82,151.90,1,palm,direct,-1.0000,-1.0000,high
218193.2549,0,381.26,5.99,381.26,5.99,,0,33.32,168.78,1,palm,direct,-1.0000,-1.0000,high
218193.2883,0,381.26,5.99,381.26,5.99,,0,15.06,150.74,1,palm,direct,-1.0000,-1.0000,high
218193.3216,0,381.26,5.99,381.26,5.99,,0,13.37,150.78,1,palm,direct,-1.0000,-1.0000,high
218193.3550,0,381.26,5.99,381.26,5.99,,0,20.15,157.54,1,palm,direct,-1.0000,-1.0000,high
218193.3883,0,381.26,5.99,381.26,5.99,,0,16.48,161.73,1,palm,direct,-1.0000,-1.0000,high
218193.4217,0,381.26,5.99,381.26,5.99,,0,42.53,184.90,1,palm,direct,-1.0000,-1.0000,high
218193.4550,0,381.26,5.99,381.26,5.99,,0,21.41,173.17,1,palm,direct,-1.0000,-1.0000,high
218193.4884,0,381.26,5.99,381.26,5.99,,0,8.33,149.07,1,palm,direct,-1.0000,-1.0000,high
218193.5217,0,381.26,5.99,381.26,5.99,,0,25.98,175.01,1,palm,direct,-1.0000,-1.0000,high
218193.5551,0,381.26,5.99,381.26,5.99,,0,10.06,153.11,1,palm,direct,-1.0000,-1.0000,high
218193.5884,0,381.26,5.99,381.26,5.99,,0,29.21,188.49,1,palm,direct,-1.0000,-1.0000,high
218193.6218,0,381.26,5.99,381.26,5.99,,0,27.45,182.74,1,palm,direct,-1.0000,-1.0000,high
218193.6551,0,381.26,5.99,381.26,5.99,,0,27.52,177.51,1,palm,direct,-1.0000,-1.0000,high
218193.6885,0,381.26,5.99,381.26,5.99,,0,38.94,183.43,1,palm,direct,-1.0000,-1.0000,high
218193.7218,0,381.26,5.99,381.26,5.99,,0,29.99,180.29,1,palm,direct,-1.0000,-1.0000,high
218193.7552,0,381.26,5.99,381.26,5.99,,0,37.62,185.00,1,palm,direct,-1.0000,-1.0000,high
218193.7885,0,381.26,5.99,381.26,5.99,,0,28.91,180.78,1,palm,direct,-1.0000,-1.0000,high
218193.8219,0,381.26,5.99,381.26,5.99,,0,31.25,181.24,1,palm,direct,-1.0000,-1.0000,high
218193.8552,0,381.26,5.99,381.26,5.99,,0,28.91,178.07,1,palm,direct,-1.0000,-1.0000,high
218193.8886,0,381.26,5.99,381.26,5.99,,0,31.49,177.73,1,palm,direct,-1.0000,-1.0000,high
218193.9219,0,381.26,5.99,381.26,5.99,,0,12.90,157.47,1,palm,direct,-1.0000,-1.0000,high
218193.9553,0,381.26,5.99,381.26,5.99,,0,10.15,152.19,1,palm,direct,-1.0000,-1.0000,high
218193.9886,0,381.26,5.99,381.26,5.99,,0,36.32,178.15,1,palm,direct,-1.0000,-1.0000,high
218194.0220,0,381.26,5.99,381.26,5.99,,0,24.86,169.82,1,palm,direct,-1.0000,-1.0000,high
218194.0553,0,381.26,5.99,381.26,5.99,,0,34.30,183.19,1,palm,direct,-1.0000,-1.0000,high
218194.0887,0,381.26,5.99,381.26,5.99,,0,28.79,178.91,1,palm,direct,-1.0000,-1.0000,high
218194.1220,0,381.26,5.99,381.26,5.99,,0,33.80,183.95,1,palm,direct,-1.0000,-1.0000,high
218194.1554,0,381.26,5.99,381.26,5.99,,0,32.68,183.49,1,palm,direct,-1.0000,-1.0000,high
218194.1887,0,381.26,5.99,381.26,5.99,,0,26.23,176.72,1,palm,direct,-1.0000,-1.0000,high
218194.2221,0,381.26,5.99,381.26,5.99,,0,34.75,178.41,1,palm,direct,-1.0000,-1.0000,high
218194.2554,0,381.26,5.99,381.26,5.99,,0,18.36,163.70,1,palm,direct,-1.0000,-1.0000,high
218194.2888,0,381.26,5.99,381.26,5.99,,0,11.13,155.44,1,palm,direct,-1.0000,-1.0000,high
218194.3221,0,381.26,5.99,381.26,5.99,,0,22.94,171.22,1,palm,direct,-1.0000,-1.0000,high
218194.3555,0,381.26,5.99,381.26,5.99,,0,58.49,205.28,1,palm,direct,-1.0000,-1.0000,high
218194.3888,0,381.26,5.99,381.26,5.99,,0,12.42,184.60,1,palm,direct,-1.0000,-1.0000,high
218194.4222,0,381.26,5.99,381.26,5.99,,0,31.15,183.91,1,palm,direct,-1.0000,-1.0000,high
218194.4555,0,381.26,5.99,381.26,5.99,,0,29.03,179.87,1,palm,direct,-1.0000,-1.0000,high
218194.4889,0,381.26,5.99,381.26,5.99,,0,21.66,175.82,1,palm,direct,-1.0000,-1.0000,high
218194.5222,0,381.26,5.99,381.26,5.99,,0,32.97,181.33,1,palm,direct,-1.0000,-1.0000,high
218194.5556,0,381.26,5.99,381.26,5.99,,0,13.19,162.48,1,palm,direct,-1.0000,-1.0000,high
218194.5889,0,381.26,5.99,381.26,5.99,,0,39.20,188.60,1,palm,direct,-1.0000,-1.0000,high
218194.6223,0,381.26,5.99,381.26,5.99,,0,21.76,177.28,1,palm,direct,-1.0000,-1.0000,high
218194.6556,0,381.26,5.99,381.26,5.99,,0,25.59,174.69,1,palm,direct,-1.0000,-1.0000,high
218194.6890,0,381.26,5.99,381.26,5.99,,0,13.15,159.61,1,palm,direct,-1.0000,-1.0000,high
218194.7223,0,381.26,5.99,381.26,5.99,,0,28.55,174.97,1,palm,direct,-1.0000,-1.0000,high
218194.7557,0,381.26,5.99,381.26,5.99,,0,20.88,172.80,1,palm,direct,-1.0000,-1.0000,high
218194.7890,0,381.26,5.99,381.26,5.99,,0,11.27,160.08,1,palm,direct,-1.0000,-1.0000,high
218194.8224,0,381.26,5.99,381.26,5.99,,0,35.93,189.12,1,palm,direct,-1.0000,-1.0000,high
218194.8557,0,381.26,5.99,381.26,5.99,,0,10.12,166.00,1,palm,direct,-1.0000,-1.0000,high
218194.8891,0,381.26,5.99,381.26,5.99,,0,33.14,182.74,1,palm,direct,-1.0000,-1.0000,high
218194.9224,0,381.26,5.99,381.26,5.99,,0,35.40,187.18,1,palm,direct,-1.0000,-1.0000,high
218194.9558,0,381.26,5.99,381.26,5.99,,0,28.77,182.83,1,palm,direct,-1.0000,-1.0000,high
218194.9891,0,381.26,5.99,381.26,5.99,,0,23.48,177.07,1,palm,direct,-1.0000,-1.0000,high
218195.0225,0,381.26,5.99,381.26,5.99,,0,33.03,183.57,1,palm,direct,-1.0000,-1.0000,high
218195.0558,0,381.26,5.99,381.26,5.99,,0,21.82,180.19,1,palm,direct,-1.0000,-1.0000,high
218195.0892,0,381.26,5.99,381.26,5.99,,0,20.59,172.70,1,palm,direct,-1.0000,-1.0000,high
218195.1225,0,381.26,5.99,381.26,5.99,,0,28.93,183.75,1,palm,direct,-1.0000,-1.0000,high
218195.1559,0,381.26,5.99,381.26,5.99,,0,30.31,184.47,1,palm,direct,-1.0000,-1.0000,high
218195.1892,0,381.26,5.99,381.26,5.99,,0,24.42,186.22,1,palm,direct,-1.0000,-1.0000,high
218195.2226,0,381.26,5.99,381.26,5.99,,0,10.53,168.57,1,palm,direct,-1.0000,-1.0000,high
218195.2559,0,381.26,5.99,381.26,5.99,,0,9.65,148.60,1,palm,direct,-1.0000,-1.0000,high
218195.2893,0,381.26,5.99,381.26,5.99,,0,38.82,185.05,1,palm,direct,-1.0000,-1.0000,high
218195.3226,0,381.26,5.99,381.26,5.99,,0,31.48,183.61,1,palm,direct,-1.0000,-1.0000,high
218195.3560,0,381.26,5.99,381.26,5.99,,0,11.22,161.61,1,palm,direct,-1.0000,-1.0000,high
218195.3893,0,381.26,5.99,381.26,5.99,,0,16.08,157.30,1,palm,direct,-1.0000,-1.0000,high
218195.4227,0,381.26,5.99,381.26,5.99,,0,12.81,157.21,1,palm,direct,-1.0000,-1.0000,high
218195.4560,0,381.26,5.99,381.26,5.99,,0,10.96,151.10,1,palm,direct,-1.0000,-1.0000,high
218195.4894,0,381.26,5.99,381.26,5.99,,0,26.97,169.72,1,palm,direct,-1.0000,-1.0000,high
218195.5227,0,381.26,5.99,381.26,5.99,,0,18.90,157.41,1,palm,direct,-1.0000,-1.0000,high
218195.5561,0,381.26,5.99,381.26,5.99,,0,31.83,177.23,1,palm,direct,-1.0000,-1.0000,high
218195.5894,0,381.26,5.99,381.26,5.99,,0,12.04,156.12,1,palm,direct,-1.0000,-1.0000,high
218195.6228,0,381.26,5.99,381.26,5.99,,0,32.76,174.72,1,palm,direct,-1.0000,-1.0000,high
218195.6561,0,381.26,5.99,381.26,5.99,,0,31.98,174.44,1,palm,direct,-1.0000,-1.0000,high
218195.6895,0,381.26,5.99,381.26,5.99,,0,29.76,171.11,1,palm,direct,-1.0000,-1.0000,high
218195.7228,0,381.26,5.99,381.26,5.99,,0,16.24,154.76,1,palm,direct,-1.0000,-1.0000,high
218195.7562,0,381.26,5.99,381.26,5.99,,0,31.50,167.87,1,palm,direct,-1.0000,-1.0000,high
218195.7895,0,381.26,5.99,381.26,5.99,,0,50.60,189.58,1,palm,direct,-1.0000,-1.0000,high
218195.8229,0,381.26,5.99,381.26,5.99,,0,33.57,190.06,1,palm,direct,-1.0000,-1.0000,high
218195.8562,0,381.26,5.99,381.26,5.99,,0,19.41,176.47,1,palm,direct,-1.0000,-1.0000,high
218195.8896,0,381.26,5.99,381.26,5.99,,0,14.62,157.92,1,palm,direct,-1.0000,-1.0000,high
218195.9229,0,381.26,5.99,381.26,5.99,,0,11.93,149.72,1,palm,direct,-1.0000,-1.0000,high
218195.9563,0,381.26,5.99,381.26,5.99,,0,14.43,156.17,1,palm,direct,-1.0000,-1.0000,high
218195.9896,0,381.26,5.99,381.26,5.99,,0,15.28,155.59,1,palm,direct,-1.0000,-1.0000,high
218196.0230,0,381.26,5.99,381.26,5.99,,0,31.78,175.57,1,palm,direct,-1.0000,-1.0000,high
218196.0563,0,381.26,5.99,381.26,5.99,,0,12.43,154.86,1,palm,direct,-1.0000,-1.0000,high
218196.0897,0,381.26,5.99,381.26,5.99,,0,39.98,182.12,1,palm,direct,-1.0000,-1.0000,high
218196.1230,0,381.26,5.99,381.26,5.99,,0,32.52,181.51,1,palm,direct,-1.0000,-1.0000,high
218196.1564,0,381.26,5.99,381.26,5.99,,0,41.30,189.85,1,palm,direct,-1.0000,-1.0000,high
218196.1897,0,381.26,5.99,381.26,5.99,,0,32.33,189.04,1,palm,direct,-1.0000,-1.0000,high
218196.2231,0,381.26,5.99,381.26,5.99,,0,25.19,181.12,1,palm,direct,-1.0000,-1.0000,high
218196.2564,0,381.26,5.99,381.26,5.99,,0,11.28,159.60,1,palm,direct,-1.0000,-1.0000,high
218196.2898,0,381.26,5.99,381.26,5.99,,0,35.70,177.86,1,palm,direct,-1.0000,-1.0000,high
